axiom_pattern;axiom;template;question;question_type;op_category;ontology;file;question_type_short;op_category_short
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some OrganismPart);Is [X] [prop/*OP_IS_NOUNS_PREP] [Y]?;Yes-No-2-part-1-rel;Is a cell a boundary of an organism part?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some OrganismPart);[X] is [prop/*OP_IS_NOUNS_PREP] [Y]. True or false?;Yes-No-2-part-1-rel;A cell is a boundary of an organism part. True or false?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some OrganismPart);True or false: [X] is [prop/*OP_IS_NOUNS_PREP] [Y].;Yes-No-2-part-1-rel;True or false: A cell is a boundary of an organism part.;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some Situation);Is [X] [prop/*OP_IS_NOUNS_PREP] [Y]?;Yes-No-2-part-1-rel;Is a cell a boundary of a situation?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some Situation);[X] is [prop/*OP_IS_NOUNS_PREP] [Y]. True or false?;Yes-No-2-part-1-rel;A cell is a boundary of a situation. True or false?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some Situation);True or false: [X] is [prop/*OP_IS_NOUNS_PREP] [Y].;Yes-No-2-part-1-rel;True or false: A cell is a boundary of a situation.;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some Function);Is [X] [prop/*OP_IS_NOUNS_PREP] [Y]?;Yes-No-2-part-1-rel;Is a cell a boundary of a function?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some Function);[X] is [prop/*OP_IS_NOUNS_PREP] [Y]. True or false?;Yes-No-2-part-1-rel;A cell is a boundary of a function. True or false?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some Function);True or false: [X] is [prop/*OP_IS_NOUNS_PREP] [Y].;Yes-No-2-part-1-rel;True or false: A cell is a boundary of a function.;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some PhysicalForce);Is [X] [prop/*OP_IS_NOUNS_PREP] [Y]?;Yes-No-2-part-1-rel;Is a cell a boundary of a physical force?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some PhysicalForce);[X] is [prop/*OP_IS_NOUNS_PREP] [Y]. True or false?;Yes-No-2-part-1-rel;A cell is a boundary of a physical force. True or false?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some PhysicalForce);True or false: [X] is [prop/*OP_IS_NOUNS_PREP] [Y].;Yes-No-2-part-1-rel;True or false: A cell is a boundary of a physical force.;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some Action);Is [X] [prop/*OP_IS_NOUNS_PREP] [Y]?;Yes-No-2-part-1-rel;Is a cell a boundary of an action?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some Action);[X] is [prop/*OP_IS_NOUNS_PREP] [Y]. True or false?;Yes-No-2-part-1-rel;A cell is a boundary of an action. True or false?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some Action);True or false: [X] is [prop/*OP_IS_NOUNS_PREP] [Y].;Yes-No-2-part-1-rel;True or false: A cell is a boundary of an action.;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some Quality);Is [X] [prop/*OP_IS_NOUNS_PREP] [Y]?;Yes-No-2-part-1-rel;Is a cell a boundary of quality?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some Quality);[X] is [prop/*OP_IS_NOUNS_PREP] [Y]. True or false?;Yes-No-2-part-1-rel;A cell is a boundary of quality. True or false?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some Quality);True or false: [X] is [prop/*OP_IS_NOUNS_PREP] [Y].;Yes-No-2-part-1-rel;True or false: A cell is a boundary of quality.;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some SubAtomicParticle);Is [X] [prop/*OP_IS_NOUNS_PREP] [Y]?;Yes-No-2-part-1-rel;Is a cell a boundary of a subatomic particle?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some SubAtomicParticle);[X] is [prop/*OP_IS_NOUNS_PREP] [Y]. True or false?;Yes-No-2-part-1-rel;A cell is a boundary of a subatomic particle. True or false?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some SubAtomicParticle);True or false: [X] is [prop/*OP_IS_NOUNS_PREP] [Y].;Yes-No-2-part-1-rel;True or false: A cell is a boundary of a subatomic particle.;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some PluralityOfOrganisms);Is [X] [prop/*OP_IS_NOUNS_PREP] [Y]?;Yes-No-2-part-1-rel;Is a cell a boundary of a plurality of organisms?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some PluralityOfOrganisms);[X] is [prop/*OP_IS_NOUNS_PREP] [Y]. True or false?;Yes-No-2-part-1-rel;A cell is a boundary of a plurality of organisms. True or false?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some PluralityOfOrganisms);True or false: [X] is [prop/*OP_IS_NOUNS_PREP] [Y].;Yes-No-2-part-1-rel;True or false: A cell is a boundary of a plurality of organisms.;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some ZeroDimensionalPhysicalEntity);Is [X] [prop/*OP_IS_NOUNS_PREP] [Y]?;Yes-No-2-part-1-rel;Is a cell a boundary of a zero dimensional physical entity?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some ZeroDimensionalPhysicalEntity);[X] is [prop/*OP_IS_NOUNS_PREP] [Y]. True or false?;Yes-No-2-part-1-rel;A cell is a boundary of a zero dimensional physical entity. True or false?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some ZeroDimensionalPhysicalEntity);True or false: [X] is [prop/*OP_IS_NOUNS_PREP] [Y].;Yes-No-2-part-1-rel;True or false: A cell is a boundary of a zero dimensional physical entity.;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some TemporalRegion);Is [X] [prop/*OP_IS_NOUNS_PREP] [Y]?;Yes-No-2-part-1-rel;Is a cell a boundary of a temporal region?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some TemporalRegion);[X] is [prop/*OP_IS_NOUNS_PREP] [Y]. True or false?;Yes-No-2-part-1-rel;A cell is a boundary of a temporal region. True or false?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some TemporalRegion);True or false: [X] is [prop/*OP_IS_NOUNS_PREP] [Y].;Yes-No-2-part-1-rel;True or false: A cell is a boundary of a temporal region.;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some StructuredBiologicalEntity);Is [X] [prop/*OP_IS_NOUNS_PREP] [Y]?;Yes-No-2-part-1-rel;Is a cell a boundary of a structured biological entity?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some StructuredBiologicalEntity);[X] is [prop/*OP_IS_NOUNS_PREP] [Y]. True or false?;Yes-No-2-part-1-rel;A cell is a boundary of a structured biological entity. True or false?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some StructuredBiologicalEntity);True or false: [X] is [prop/*OP_IS_NOUNS_PREP] [Y].;Yes-No-2-part-1-rel;True or false: A cell is a boundary of a structured biological entity.;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some ValueRegion);Is [X] [prop/*OP_IS_NOUNS_PREP] [Y]?;Yes-No-2-part-1-rel;Is a cell a boundary of a value region?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some ValueRegion);[X] is [prop/*OP_IS_NOUNS_PREP] [Y]. True or false?;Yes-No-2-part-1-rel;A cell is a boundary of a value region. True or false?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some ValueRegion);True or false: [X] is [prop/*OP_IS_NOUNS_PREP] [Y].;Yes-No-2-part-1-rel;True or false: A cell is a boundary of a value region.;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some MaterialObject);Is [X] [prop/*OP_IS_NOUNS_PREP] [Y]?;Yes-No-2-part-1-rel;Is a cell a boundary of a material object?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some MaterialObject);[X] is [prop/*OP_IS_NOUNS_PREP] [Y]. True or false?;Yes-No-2-part-1-rel;A cell is a boundary of a material object. True or false?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some MaterialObject);True or false: [X] is [prop/*OP_IS_NOUNS_PREP] [Y].;Yes-No-2-part-1-rel;True or false: A cell is a boundary of a material object.;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some PhysicalLength);Is [X] [prop/*OP_IS_NOUNS_PREP] [Y]?;Yes-No-2-part-1-rel;Is a cell a boundary of a physical length?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some PhysicalLength);[X] is [prop/*OP_IS_NOUNS_PREP] [Y]. True or false?;Yes-No-2-part-1-rel;A cell is a boundary of a physical length. True or false?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some PhysicalLength);True or false: [X] is [prop/*OP_IS_NOUNS_PREP] [Y].;Yes-No-2-part-1-rel;True or false: A cell is a boundary of a physical length.;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some AmountOfPureSubstance);Is [X] [prop/*OP_IS_NOUNS_PREP] [Y]?;Yes-No-2-part-1-rel;Is a cell a boundary of an amount of pure substance?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some AmountOfPureSubstance);[X] is [prop/*OP_IS_NOUNS_PREP] [Y]. True or false?;Yes-No-2-part-1-rel;A cell is a boundary of an amount of pure substance. True or false?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some AmountOfPureSubstance);True or false: [X] is [prop/*OP_IS_NOUNS_PREP] [Y].;Yes-No-2-part-1-rel;True or false: A cell is a boundary of an amount of pure substance.;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some OneDimensionalPhysicalEntity);Is [X] [prop/*OP_IS_NOUNS_PREP] [Y]?;Yes-No-2-part-1-rel;Is a cell a boundary of a one dimensional physical entity?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some OneDimensionalPhysicalEntity);[X] is [prop/*OP_IS_NOUNS_PREP] [Y]. True or false?;Yes-No-2-part-1-rel;A cell is a boundary of a one dimensional physical entity. True or false?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some OneDimensionalPhysicalEntity);True or false: [X] is [prop/*OP_IS_NOUNS_PREP] [Y].;Yes-No-2-part-1-rel;True or false: A cell is a boundary of a one dimensional physical entity.;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some Process);Is [X] [prop/*OP_IS_NOUNS_PREP] [Y]?;Yes-No-2-part-1-rel;Is a cell a boundary of a process?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some Process);[X] is [prop/*OP_IS_NOUNS_PREP] [Y]. True or false?;Yes-No-2-part-1-rel;A cell is a boundary of a process. True or false?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some Process);True or false: [X] is [prop/*OP_IS_NOUNS_PREP] [Y].;Yes-No-2-part-1-rel;True or false: A cell is a boundary of a process.;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some InformationObject);Is [X] [prop/*OP_IS_NOUNS_PREP] [Y]?;Yes-No-2-part-1-rel;Is a cell a boundary of information object?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some InformationObject);[X] is [prop/*OP_IS_NOUNS_PREP] [Y]. True or false?;Yes-No-2-part-1-rel;A cell is a boundary of information object. True or false?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some InformationObject);True or false: [X] is [prop/*OP_IS_NOUNS_PREP] [Y].;Yes-No-2-part-1-rel;True or false: A cell is a boundary of information object.;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some Atom);Is [X] [prop/*OP_IS_NOUNS_PREP] [Y]?;Yes-No-2-part-1-rel;Is a cell a boundary of an atom?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some Atom);[X] is [prop/*OP_IS_NOUNS_PREP] [Y]. True or false?;Yes-No-2-part-1-rel;A cell is a boundary of an atom. True or false?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some Atom);True or false: [X] is [prop/*OP_IS_NOUNS_PREP] [Y].;Yes-No-2-part-1-rel;True or false: A cell is a boundary of an atom.;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some Canonicity);Is [X] [prop/*OP_IS_NOUNS_PREP] [Y]?;Yes-No-2-part-1-rel;Is a cell a boundary of canonicity?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some Canonicity);[X] is [prop/*OP_IS_NOUNS_PREP] [Y]. True or false?;Yes-No-2-part-1-rel;A cell is a boundary of canonicity. True or false?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some Canonicity);True or false: [X] is [prop/*OP_IS_NOUNS_PREP] [Y].;Yes-No-2-part-1-rel;True or false: A cell is a boundary of canonicity.;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some CanonicalValueRegion);Is [X] [prop/*OP_IS_NOUNS_PREP] [Y]?;Yes-No-2-part-1-rel;Is a cell a boundary of a canonical value region?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some CanonicalValueRegion);[X] is [prop/*OP_IS_NOUNS_PREP] [Y]. True or false?;Yes-No-2-part-1-rel;A cell is a boundary of a canonical value region. True or false?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some CanonicalValueRegion);True or false: [X] is [prop/*OP_IS_NOUNS_PREP] [Y].;Yes-No-2-part-1-rel;True or false: A cell is a boundary of a canonical value region.;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some CollectiveMaterialEntity);Is [X] [prop/*OP_IS_NOUNS_PREP] [Y]?;Yes-No-2-part-1-rel;Is a cell a boundary of a collective material entity?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some CollectiveMaterialEntity);[X] is [prop/*OP_IS_NOUNS_PREP] [Y]. True or false?;Yes-No-2-part-1-rel;A cell is a boundary of a collective material entity. True or false?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some CollectiveMaterialEntity);True or false: [X] is [prop/*OP_IS_NOUNS_PREP] [Y].;Yes-No-2-part-1-rel;True or false: A cell is a boundary of a collective material entity.;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some PhysicalVolume);Is [X] [prop/*OP_IS_NOUNS_PREP] [Y]?;Yes-No-2-part-1-rel;Is a cell a boundary of a physical volume?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some PhysicalVolume);[X] is [prop/*OP_IS_NOUNS_PREP] [Y]. True or false?;Yes-No-2-part-1-rel;A cell is a boundary of a physical volume. True or false?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some PhysicalVolume);True or false: [X] is [prop/*OP_IS_NOUNS_PREP] [Y].;Yes-No-2-part-1-rel;True or false: A cell is a boundary of a physical volume.;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some ImmaterialObject);Is [X] [prop/*OP_IS_NOUNS_PREP] [Y]?;Yes-No-2-part-1-rel;Is a cell a boundary of an immaterial object?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some ImmaterialObject);[X] is [prop/*OP_IS_NOUNS_PREP] [Y]. True or false?;Yes-No-2-part-1-rel;A cell is a boundary of an immaterial object. True or false?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some ImmaterialObject);True or false: [X] is [prop/*OP_IS_NOUNS_PREP] [Y].;Yes-No-2-part-1-rel;True or false: A cell is a boundary of an immaterial object.;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some TimeInterval);Is [X] [prop/*OP_IS_NOUNS_PREP] [Y]?;Yes-No-2-part-1-rel;Is a cell a boundary of time interval?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some TimeInterval);[X] is [prop/*OP_IS_NOUNS_PREP] [Y]. True or false?;Yes-No-2-part-1-rel;A cell is a boundary of time interval. True or false?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some TimeInterval);True or false: [X] is [prop/*OP_IS_NOUNS_PREP] [Y].;Yes-No-2-part-1-rel;True or false: A cell is a boundary of time interval.;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some NoncanonicalValueRegion);Is [X] [prop/*OP_IS_NOUNS_PREP] [Y]?;Yes-No-2-part-1-rel;Is a cell a boundary of a noncanonical value region?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some NoncanonicalValueRegion);[X] is [prop/*OP_IS_NOUNS_PREP] [Y]. True or false?;Yes-No-2-part-1-rel;A cell is a boundary of a noncanonical value region. True or false?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some NoncanonicalValueRegion);True or false: [X] is [prop/*OP_IS_NOUNS_PREP] [Y].;Yes-No-2-part-1-rel;True or false: A cell is a boundary of a noncanonical value region.;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some CompoundOfCollectiveMaterialEntities);Is [X] [prop/*OP_IS_NOUNS_PREP] [Y]?;Yes-No-2-part-1-rel;Is a cell a boundary of a compound of collective material entities?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some CompoundOfCollectiveMaterialEntities);[X] is [prop/*OP_IS_NOUNS_PREP] [Y]. True or false?;Yes-No-2-part-1-rel;A cell is a boundary of a compound of collective material entities. True or false?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some CompoundOfCollectiveMaterialEntities);True or false: [X] is [prop/*OP_IS_NOUNS_PREP] [Y].;Yes-No-2-part-1-rel;True or false: A cell is a boundary of a compound of collective material entities.;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some CanonicityValueRegion);Is [X] [prop/*OP_IS_NOUNS_PREP] [Y]?;Yes-No-2-part-1-rel;Is a cell a boundary of a canonicity value region?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Cell SubclassOf(isBoundaryOf some CanonicityValueRegion);[X] is [prop/*OP_IS_NOUNS_PREP] [Y]. True or false?;Yes-No-2-part-1-rel;A cell is a boundary of a canonicity value region. True or false?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel.csv;yn2p1r;is_noun_prep
